epoch,acc,loss,val_acc,val_loss
52,0.8384831460674157,0.11829607741216595,0.83240223796674,0.1351488310864518
53,0.8342696629213483,0.11768550584825237,0.8379888301455108,0.13121601522967802
54,0.8300561797752809,0.12224628198682592,0.8379888301455108,0.13131104484616712
55,0.8188202247191011,0.12612082733866875,0.8268156461209558,0.13190631068951592
56,0.8314606741573034,0.11976469869024298,0.8100558692516562,0.13619752877584382
57,0.8412921348314607,0.11835001526253947,0.8100558692516562,0.14159537277408152
58,0.824438202247191,0.12190115301126844,0.8212290539421849,0.13110289044220355
59,0.8370786516853933,0.11868903141343191,0.826815645787969,0.1375864529409888
60,0.8328651685393258,0.12099134352769744,0.8212290536091981,0.13771552488457559
61,0.827247191011236,0.12469001239940022,0.826815645787969,0.1312750557114958
62,0.8328651685393258,0.11725384708535805,0.8100558695846429,0.1348605319108377
63,0.8342696629213483,0.12123049644941694,0.8156424614304271,0.13433361211635547
64,0.8300561797752809,0.12222766147905521,0.83240223796674,0.13164972601323155
65,0.8356741573033708,0.11893277389279912,0.8212290536091981,0.13050794751284508
66,0.8426966292134831,0.11748063547557659,0.826815645787969,0.13593743300304734
67,0.8300561797752809,0.1207477982794301,0.8379888298125241,0.13100050081753864
68,0.8258426966292135,0.12221258008078242,0.8379888298125241,0.12937660232269566
69,0.8328651685393258,0.12495964681834318,0.8379888298125241,0.12977129279235222
70,0.8384831460674157,0.12284912411751372,0.83240223796674,0.12830603697113485
71,0.8398876404494382,0.1210907937100764,0.8212290536091981,0.13128404169442268
72,0.8356741573033708,0.12164865450912647,0.826815645787969,0.13232305978929532
73,0.8384831460674157,0.11929037949342407,0.826815645787969,0.13638102325647236
74,0.8258426966292135,0.12543437655052442,0.83240223796674,0.13275991388539363
75,0.8426966292134831,0.11899999989552444,0.8156424617634139,0.13692453104024493
76,0.8314606741573034,0.12472907568882691,0.8156424617634139,0.13470819875514706
77,0.8258426966292135,0.12297068678596046,0.826815645787969,0.1313879854519274
78,0.8356741573033708,0.12102546752168891,0.8156424614304271,0.13295748696646878
79,0.824438202247191,0.1220632367924358,0.8324022376337531,0.133585680629954
80,0.827247191011236,0.12234097853135527,0.8379888301455108,0.1320479083494101
81,0.8398876404494382,0.12135579713274923,0.804469277405872,0.14667110977559117
82,0.8286516853932584,0.12460971866430862,0.7988826848941142,0.1439231234555804
83,0.8384831460674157,0.12644679609979137,0.8100558692516562,0.13324205527425478
84,0.8426966292134831,0.11844270885660407,0.8100558692516562,0.142531406779529
85,0.8300561797752809,0.12622081831599888,0.804469277405872,0.1441186795521049
86,0.8384831460674157,0.12604746657810853,0.7877095015355329,0.15658656237178675
87,0.8356741573033708,0.12448489331127552,0.8156424620964008,0.1399039303124284
88,0.8412921348314607,0.11851509057738807,0.826815645787969,0.1302550527470072
89,0.8174157303370787,0.12812658658858095,0.8379888301455108,0.13180540152435197
90,0.8342696629213483,0.12674804433677975,0.8156424617634139,0.13963118678364675
91,0.8258426966292135,0.12731502590219626,0.8324022376337531,0.13141548675198794
92,0.8426966292134831,0.12380557867248407,0.8156424614304271,0.137265396018268
93,0.8370786516853933,0.11996631927034829,0.83240223796674,0.1263218787628845
94,0.8455056179775281,0.11948518655943068,0.8379888298125241,0.12580720480926877
95,0.8412921348314607,0.12106755961862843,0.83240223796674,0.13007096746447366
96,0.8258426966292135,0.12369968516103337,0.843575421991295,0.12939526032469126
97,0.8328651685393258,0.11980552870905802,0.8379888301455108,0.12893310064377064
98,0.8286516853932584,0.1241648317722792,0.8379888301455108,0.12642995130749388
99,0.8314606741573034,0.12057618570796559,0.8379888301455108,0.1286014329288259
100,0.8328651685393258,0.12085561856125178,0.8268156461209558,0.1291476477291331
101,0.8328651685393258,0.12206091003471546,0.8212290536091981,0.13250762299119428
102,0.8258426966292135,0.12495154154936919,0.83240223796674,0.12592755874109002
103,0.8300561797752809,0.12524516746569214,0.83240223796674,0.12735243766001483
104,0.8356741573033708,0.11960175867830769,0.83240223796674,0.1325821973092063
105,0.8441011235955056,0.11769449744331703,0.8379888298125241,0.13107489898551108
106,0.8384831460674157,0.11969447487525725,0.8379888301455108,0.12931785778293398
107,0.8370786516853933,0.12130229794577266,0.8212290536091981,0.1364760224879121
108,0.827247191011236,0.12304695235209519,0.8379888301455108,0.1306170172698005
109,0.8188202247191011,0.1256890394044726,0.83240223796674,0.13341044372353475
110,0.8412921348314607,0.11253477532542154,0.8379888301455108,0.13319050566444185
111,0.8342696629213483,0.12099018006512288,0.83240223796674,0.131654719483919
112,0.8300561797752809,0.11840090398373229,0.804469277405872,0.13560886622807167
113,0.851123595505618,0.11741447902881028,0.8156424617634139,0.13350522010353025
114,0.824438202247191,0.12298595461617695,0.8379888301455108,0.12472910995922941
115,0.8412921348314607,0.11719848433237397,0.83240223796674,0.12852822327414037
116,0.8441011235955056,0.11842893231450842,0.8379888301455108,0.12828019544398983
117,0.8314606741573034,0.12327997269255392,0.8379888301455108,0.1301214800700129
118,0.8441011235955056,0.11836985440066691,0.8379888301455108,0.13398346895945137
119,0.8384831460674157,0.12014924676230784,0.843575421991295,0.12533861244690483
120,0.8356741573033708,0.12154078374752837,0.8100558695846429,0.1453286521761111
121,0.8384831460674157,0.12166987409752407,0.8212290536091981,0.13490726519896332
122,0.824438202247191,0.12547705280646848,0.8212290536091981,0.13376912949138514
123,0.8398876404494382,0.1199748542871368,0.8156424614304271,0.13161936685359676
124,0.8356741573033708,0.12191485789384734,0.8379888301455108,0.12855371208497265
125,0.8342696629213483,0.12448205304949471,0.8379888301455108,0.12837626822500922
126,0.8469101123595506,0.1212540078029204,0.8324022376337531,0.1348792181334682
127,0.827247191011236,0.1249578580092848,0.83240223796674,0.12804292333858638
128,0.827247191011236,0.12843062435643057,0.843575421991295,0.13229542204787612
129,0.8314606741573034,0.12248402164223489,0.8379888298125241,0.13453288251461262
130,0.8328651685393258,0.12026072452577312,0.843575421991295,0.12626190691686875
131,0.8384831460674157,0.11820251000731179,0.843575421991295,0.13550580829881423
132,0.8314606741573034,0.1184063068266665,0.843575421991295,0.12679495649963785
133,0.8342696629213483,0.1202091688520453,0.843575421991295,0.12891044929706852
134,0.8455056179775281,0.11835135117675481,0.843575421991295,0.13577905979902385
135,0.8314606741573034,0.12666331449251497,0.83240223796674,0.1313468341054863
136,0.8426966292134831,0.11787221404943574,0.83240223796674,0.13402477997308337
137,0.8455056179775281,0.11908575256219071,0.8379888301455108,0.13361461077655493
138,0.8356741573033708,0.12357997827315598,0.8379888298125241,0.13212197103313894
139,0.8286516853932584,0.12285880384485373,0.8379888298125241,0.13073789424070434
140,0.8300561797752809,0.12172050740611687,0.8156424617634139,0.13042233493075026
141,0.8398876404494382,0.11650156958049603,0.843575421991295,0.13111564067488943
142,0.8314606741573034,0.12146318159746321,0.8379888301455108,0.12677927897962113
143,0.8370786516853933,0.11813131410084414,0.83240223796674,0.13072182229777288
144,0.8202247191011236,0.12662810622976067,0.8379888298125241,0.14330073466847063
145,0.8384831460674157,0.12045816892988226,0.83240223796674,0.12667998904622466
146,0.8328651685393258,0.12105868304713388,0.8379888298125241,0.12912311375807117
147,0.8356741573033708,0.11724441389689284,0.83240223796674,0.12393871099589257
148,0.8455056179775281,0.11890020363786247,0.83240223796674,0.12724410921501714
149,0.8300561797752809,0.1262884171826116,0.8212290536091981,0.13158173430398856
150,0.8441011235955056,0.11875402893912926,0.83240223796674,0.12624033906772816
151,0.8342696629213483,0.12451687641441822,0.8379888301455108,0.12379272473591
152,0.8384831460674157,0.11771846654709806,0.83240223796674,0.12495113559608353
153,0.8356741573033708,0.11882448129439621,0.8379888301455108,0.12544344257376047
154,0.8314606741573034,0.1255548909473955,0.8379888301455108,0.12839531032732746
155,0.8370786516853933,0.12033330607280303,0.8379888301455108,0.1290098780027315
156,0.824438202247191,0.12272793661510006,0.8212290539421849,0.12875048225152427
157,0.8370786516853933,0.11927901593486914,0.83240223796674,0.1298498448046892
158,0.827247191011236,0.12528704952323036,0.8379888301455108,0.1285430760689954
159,0.8314606741573034,0.12108216978860704,0.83240223796674,0.12902849213371065
160,0.8342696629213483,0.12381950590047944,0.8100558695846429,0.1422578350292238
161,0.827247191011236,0.12932541732038005,0.83240223796674,0.125735724188762
162,0.8300561797752809,0.12297401158662324,0.8379888301455108,0.12308018433981102
163,0.8216292134831461,0.12583238321743653,0.83240223796674,0.1302210414293092
164,0.8258426966292135,0.1268876481257128,0.8379888301455108,0.13560104653156002
165,0.8328651685393258,0.12201066800717557,0.83240223796674,0.13838234493852328
166,0.8455056179775281,0.12155052935809232,0.83240223796674,0.13622936847822625
167,0.8328651685393258,0.12671581488311962,0.8100558692516562,0.14191330811164898
168,0.8328651685393258,0.1212662924708945,0.83240223796674,0.13547026286911032
169,0.824438202247191,0.12512889370489655,0.83240223796674,0.1323196402641648
170,0.8314606741573034,0.12080572313220983,0.8044692770728852,0.13495664365131763
171,0.8384831460674157,0.12166051248486122,0.8100558695846429,0.13467668321545564
172,0.8384831460674157,0.11899195812391432,0.8212290536091981,0.13401292655721056
173,0.8426966292134831,0.11954726513182179,0.8324022376337531,0.13132701310532052
174,0.8441011235955056,0.11724940612075034,0.826815645787969,0.1349937641087857
175,0.8426966292134831,0.12066095833028301,0.826815645787969,0.13455684965882223
176,0.8342696629213483,0.1175465053052045,0.8379888298125241,0.13540476543943308
177,0.8356741573033708,0.12183537844861492,0.8379888298125241,0.13468900264641426
178,0.8230337078651685,0.12238053366374434,0.843575421991295,0.13549460720416553
179,0.8202247191011236,0.12612823120663674,0.826815645787969,0.13589739999291617
180,0.8314606741573034,0.1231711885232604,0.8212290536091981,0.13179612550988543
181,0.8384831460674157,0.12121813786163758,0.8156424614304271,0.13809293758269794
182,0.8469101123595506,0.12014736318856142,0.8100558692516562,0.14596382715848571
183,0.8328651685393258,0.12238721026296026,0.8100558692516562,0.14126247109314582
184,0.824438202247191,0.12814644523216098,0.804469277405872,0.14714983596815076
185,0.8356741573033708,0.12292179682951294,0.8100558692516562,0.134917814804855
186,0.8384831460674157,0.11677110467231676,0.826815645787969,0.1311137260837928
187,0.8300561797752809,0.12038246441758081,0.8156424614304271,0.13983162613221387
188,0.8398876404494382,0.11916766759384884,0.8212290536091981,0.13215455620981462
189,0.8384831460674157,0.11639362222023225,0.8268156454549821,0.1320644945072728
190,0.8398876404494382,0.12055476445160555,0.8100558692516562,0.1347998068485846
191,0.8370786516853933,0.1191489299487197,0.8212290536091981,0.13116489529776174
192,0.8469101123595506,0.11338183819577935,0.8156424614304271,0.12987440982677417
193,0.8356741573033708,0.12175022149353884,0.8268156454549821,0.13092000907359844
194,0.8314606741573034,0.11927459213171113,0.804469277405872,0.13432470971312602
195,0.8258426966292135,0.12575063042426377,0.826815645787969,0.13210912315206155
196,0.827247191011236,0.12448810526494229,0.83240223796674,0.13034908906374565
197,0.8300561797752809,0.12720293693997886,0.8379888298125241,0.1284148905363829
198,0.8356741573033708,0.12094818390487286,0.8379888298125241,0.1348740896366162
199,0.851123595505618,0.11915185880125238,0.8324022376337531,0.12504663110278838
200,0.824438202247191,0.12588323200686594,0.8379888298125241,0.13381467151908236
201,0.8230337078651685,0.12430863835838403,0.8212290536091981,0.12811895255935923
202,0.8314606741573034,0.12283816163459521,0.8379888298125241,0.12869237221819063
203,0.824438202247191,0.12398764792453038,0.8324022376337531,0.13073872820625093
204,0.8398876404494382,0.12108211771825726,0.8156424614304271,0.1321188919870547
205,0.8398876404494382,0.12171864467725325,0.8379888298125241,0.12897878327516205
206,0.8202247191011236,0.12700951693767912,0.8379888298125241,0.1306102956806481
207,0.8216292134831461,0.1217570582802376,0.8379888298125241,0.12436474809766482
208,0.8314606741573034,0.1235555803005615,0.8379888298125241,0.12384685020706507
209,0.8314606741573034,0.12219844356681524,0.8379888298125241,0.12384758244513133
210,0.8258426966292135,0.12500389908136947,0.8379888298125241,0.1255820991273699
211,0.8441011235955056,0.11920667397841979,0.8268156454549821,0.12934556636730385
212,0.8356741573033708,0.12119539375050684,0.8324022376337531,0.12550880851525834
213,0.8328651685393258,0.12429363339134816,0.8268156454549821,0.12552982547929167
214,0.8286516853932584,0.12496956136454357,0.8324022376337531,0.1284960922082709
215,0.8370786516853933,0.11983260545837746,0.8379888298125241,0.1285006012663495
216,0.8300561797752809,0.12790206501658044,0.8212290536091981,0.1325430897527567
217,0.8426966292134831,0.11868618458007159,0.8212290536091981,0.13118203358943237
218,0.8455056179775281,0.11303676748543642,0.8212290536091981,0.12735382996124928
219,0.8314606741573034,0.1221939248315404,0.8044692770728852,0.1332016161034227
220,0.8356741573033708,0.117834437596664,0.8212290536091981,0.13477077813787833
221,0.8356741573033708,0.11570025578643499,0.826815645787969,0.1326904468363224
222,0.8398876404494382,0.12221015403779704,0.8212290536091981,0.13659878066798162
223,0.8314606741573034,0.1242683899034275,0.8156424617634139,0.1381425846721873
224,0.8286516853932584,0.12453722200366889,0.8212290536091981,0.13132232119584217
225,0.8342696629213483,0.11903159671954894,0.8212290536091981,0.13931400657699095
226,0.8426966292134831,0.120549854267849,0.8324022376337531,0.13364530850056164
227,0.8398876404494382,0.11951658280377978,0.8156424614304271,0.13899443735623493
228,0.8300561797752809,0.12188892778051033,0.8324022376337531,0.13003336817192632
229,0.8328651685393258,0.1235601520270444,0.8324022376337531,0.13409536694015203
230,0.8370786516853933,0.12066272403417008,0.8268156461209558,0.13850323381370672
231,0.8314606741573034,0.12184175288074472,0.8212290539421849,0.13911083332320165
232,0.827247191011236,0.12290734462858585,0.83240223796674,0.13530746493592608
233,0.8342696629213483,0.11957015157834197,0.826815645787969,0.1332701928289243
234,0.8455056179775281,0.11769549561183104,0.8156424614304271,0.13307344110151909
235,0.827247191011236,0.12367410254612397,0.83240223796674,0.12670749076251878
236,0.8328651685393258,0.11714405290196452,0.8379888298125241,0.12462334651187812
237,0.8314606741573034,0.11808844502973423,0.8379888298125241,0.1264408335256177
238,0.827247191011236,0.12686487396111648,0.8324022376337531,0.12522865906774
239,0.8356741573033708,0.11703647974501835,0.83240223796674,0.12417491296483152
240,0.8300561797752809,0.12064082368036334,0.83240223796674,0.12440799463894114
241,0.8356741573033708,0.12072823908221855,0.849162014170066,0.12871406447954017
242,0.8398876404494382,0.12242503966508286,0.83240223796674,0.13199626500380104
243,0.8412921348314607,0.11709388822651981,0.8212290532762112,0.1329512194048759
244,0.8314606741573034,0.12400884675175956,0.83240223796674,0.12412987782635503
245,0.8286516853932584,0.12254412790362755,0.826815645787969,0.13422717745077675
246,0.8384831460674157,0.11746049781193894,0.8379888298125241,0.12789943456316794
247,0.8300561797752809,0.12416393736775001,0.8379888298125241,0.12520881430063835
248,0.8314606741573034,0.12098451174293341,0.8379888298125241,0.12458217601869359
249,0.8426966292134831,0.12471272871735391,0.8100558692516562,0.1286549805013161
250,0.8258426966292135,0.12263213817992907,0.8324022373007662,0.12834841837097147
251,0.827247191011236,0.12556800982925329,0.8100558689186693,0.1375405586132124
252,0.8328651685393258,0.1255268787734964,0.8156424614304271,0.1287424750834204
253,0.8342696629213483,0.12364800391572245,0.83240223796674,0.12723744764674308
254,0.8258426966292135,0.12227397621347663,0.826815645787969,0.12725416300350062
255,0.8441011235955056,0.12158287927675783,0.8212290539421849,0.13160510236324544
256,0.8441011235955056,0.1143889423836483,0.8212290536091981,0.12714333041420195
257,0.8384831460674157,0.1184672885312793,0.8156424617634139,0.13056844364664408
258,0.8412921348314607,0.11951477976327532,0.8212290536091981,0.13217110573912466
259,0.8426966292134831,0.11812871012292551,0.8268156454549821,0.1340139166935862
260,0.8398876404494382,0.11969435516368138,0.8156424617634139,0.13244270529160954
261,0.8258426966292135,0.1206577302197392,0.8100558695846429,0.14097958686631484
262,0.8441011235955056,0.11475119932313983,0.8268156454549821,0.1333192304692455
263,0.8356741573033708,0.12151069792636325,0.8268156454549821,0.14458005987732103
264,0.8216292134831461,0.12584633689917876,0.8324022376337531,0.13335758156283609
265,0.8412921348314607,0.12039940883771758,0.8212290536091981,0.1390738389845001
266,0.8412921348314607,0.11605258675271206,0.8212290536091981,0.1362049388152927
267,0.8342696629213483,0.12103604667642143,0.8156424614304271,0.13250865108806995
268,0.8328651685393258,0.11780820853924484,0.8156424617634139,0.1399947270834246
269,0.8216292134831461,0.12572468934434183,0.8379888298125241,0.13401058324555445
270,0.8328651685393258,0.11877986303206241,0.8156424617634139,0.1407961945294002
271,0.8314606741573034,0.12160233433326978,0.8379888301455108,0.1291836346161432
272,0.8342696629213483,0.12042210979408093,0.8156424617634139,0.13440704845183388
273,0.8328651685393258,0.12473884961578284,0.8156424617634139,0.1354552360053835
274,0.8398876404494382,0.1198119717032722,0.8379888298125241,0.12801417084046582
275,0.8328651685393258,0.12338038944126514,0.8212290539421849,0.13902369149903346
276,0.8398876404494382,0.12015821625677388,0.826815645787969,0.12955292813771263
277,0.8314606741573034,0.12365377426482319,0.8324022376337531,0.12708667740642027
278,0.8356741573033708,0.1210654207159964,0.826815645787969,0.12784093718288997
279,0.8328651685393258,0.12204445940390062,0.83240223796674,0.13547126445190866
280,0.851123595505618,0.11674222802178244,0.8379888301455108,0.13014867772769662
281,0.8286516853932584,0.12459875057252605,0.83240223796674,0.1250013583781999
282,0.8230337078651685,0.12399099867665365,0.8212290536091981,0.1364833579383083
283,0.8398876404494382,0.1208055689093772,0.8156424614304271,0.13617771639171258
284,0.824438202247191,0.12700105215726273,0.8156424610974402,0.13612994851346788
285,0.8300561797752809,0.12565126881170807,0.8268156454549821,0.12879955760260534
286,0.8286516853932584,0.11928835268435853,0.804469277405872,0.13904733914236783
287,0.8384831460674157,0.11815798307737607,0.8212290536091981,0.13205945774829586
288,0.8426966292134831,0.12121817243568013,0.826815645787969,0.12731854771602089
289,0.8342696629213483,0.11973521364538857,0.8212290536091981,0.13067718670188383
290,0.8202247191011236,0.1252613996856668,0.826815645787969,0.1266645057824071
291,0.8342696629213483,0.12411351543798875,0.8324022376337531,0.12888766642056365
292,0.8314606741573034,0.12015627090180858,0.8212290536091981,0.13732648070631082
293,0.8342696629213483,0.12181478002098169,0.8324022376337531,0.13054359541924973
294,0.8384831460674157,0.11983529771311899,0.826815645787969,0.13452853370645193
295,0.8328651685393258,0.12628692120648502,0.8212290536091981,0.13913507505668607
296,0.8412921348314607,0.11902743569585715,0.826815645787969,0.12987741386757218
297,0.8370786516853933,0.1231987245297164,0.826815645787969,0.13301408182642313
298,0.8370786516853933,0.11927530035543978,0.826815645787969,0.1314152778859911
299,0.8300561797752809,0.12417900595772133,0.8212290536091981,0.13256239333299286
300,0.8384831460674157,0.12248900130893407,0.826815645787969,0.1287136318463853
301,0.8314606741573034,0.12106054719914211,0.83240223796674,0.12454249980396398
302,0.8412921348314607,0.1238423850429192,0.83240223796674,0.12120063478054281
303,0.8398876404494382,0.12328429335958502,0.8379888301455108,0.12744339801079735
304,0.8314606741573034,0.12108718813135383,0.83240223796674,0.12684165598959896
305,0.8384831460674157,0.11725891481959418,0.83240223796674,0.12543553779911062
306,0.824438202247191,0.12467920729953251,0.83240223796674,0.1308760823650733
307,0.8286516853932584,0.12284132302477119,0.83240223796674,0.12709015870061
308,0.824438202247191,0.12429462691371361,0.8379888301455108,0.12215778140049408
309,0.827247191011236,0.12912901465812426,0.83240223796674,0.12332926211909875
310,0.8258426966292135,0.12339937184633834,0.83240223796674,0.12658012833175714
311,0.8398876404494382,0.11872373768285419,0.843575421991295,0.1242938181957719
312,0.8328651685393258,0.11986505148116122,0.826815645787969,0.12744732325969463
313,0.8146067415730337,0.13207581739747123,0.826815645787969,0.12954395738893382
314,0.827247191011236,0.12393904251329015,0.8156424614304271,0.13982450038028163
315,0.8412921348314607,0.12769374000222494,0.8379888301455108,0.1329513208826161
316,0.8342696629213483,0.12228233685319344,0.83240223796674,0.13053797468459805
317,0.8342696629213483,0.1218140215686198,0.8212290536091981,0.1378335187721519
318,0.8314606741573034,0.12655355957116973,0.826815645787969,0.13482503251656475
319,0.8342696629213483,0.11845566608597723,0.8156424617634139,0.1303869605730366
320,0.8286516853932584,0.12459368267086114,0.83240223796674,0.13317667563867303
321,0.8398876404494382,0.12023226221960583,0.826815645787969,0.13465347586397353
322,0.8356741573033708,0.1217839295944471,0.826815645787969,0.1403234278023576
323,0.8258426966292135,0.12849289547191578,0.83240223796674,0.1352318201484627
324,0.8398876404494382,0.11943960047504876,0.826815645787969,0.1392128306893663
325,0.8258426966292135,0.1254587307404936,0.8100558699176298,0.14901762759552323
326,0.8328651685393258,0.12311115793967514,0.8212290539421849,0.13573142628097
327,0.8216292134831461,0.12491236861502186,0.8212290536091981,0.1334835200169899
328,0.8356741573033708,0.12413243413641212,0.8156424617634139,0.13841742884846372
329,0.8441011235955056,0.11853590256042695,0.8156424617634139,0.1380056844576777
330,0.8356741573033708,0.12429423747437723,0.8100558695846429,0.13850763922963064
331,0.8370786516853933,0.11790375520339173,0.8156424617634139,0.14144160960639654
332,0.8356741573033708,0.1205948196100385,0.8156424614304271,0.13859947350438082
333,0.8412921348314607,0.11790395611792467,0.8212290536091981,0.13768758603980422
334,0.8300561797752809,0.1258110042368428,0.8212290536091981,0.13232752597531794
335,0.8356741573033708,0.11959875282946597,0.826815645787969,0.13209899910335435
336,0.8328651685393258,0.1211568701468157,0.8379888298125241,0.1293344929731092
337,0.8356741573033708,0.1214054072003686,0.8324022376337531,0.13290196881946906
338,0.827247191011236,0.12064909930811839,0.83240223796674,0.1317643291790392
339,0.8384831460674157,0.11928408383653405,0.8212290536091981,0.13530654947184984
340,0.8286516853932584,0.12459964045647824,0.8156424617634139,0.13364250666602365
341,0.8286516853932584,0.1214355273862903,0.8212290536091981,0.1343614279224886
342,0.8328651685393258,0.11914865153559138,0.8100558695846429,0.13945645060619163
343,0.8300561797752809,0.12521335583054619,0.8100558692516562,0.13739402467312092
344,0.827247191011236,0.11851458033818878,0.8379888301455108,0.12587317920097427
345,0.8300561797752809,0.12768602036358265,0.8212290536091981,0.12984778332477176
346,0.8412921348314607,0.12024683681096923,0.8212290536091981,0.12622331024548195
347,0.824438202247191,0.12834966044579998,0.826815645787969,0.12700636535050483
348,0.8356741573033708,0.12438292592094186,0.8156424614304271,0.13109045071974812
349,0.8370786516853933,0.11822066874651427,0.8156424614304271,0.1388091812087171
350,0.8342696629213483,0.12204714370577523,0.826815645787969,0.13303530574177896
351,0.827247191011236,0.12115229867147596,0.83240223796674,0.13209319447671902
352,0.8314606741573034,0.12441844585236539,0.826815645787969,0.1315102516439374
353,0.8300561797752809,0.12129416341861982,0.83240223796674,0.13387238296716572
354,0.8258426966292135,0.12254102176494813,0.826815645787969,0.13202770920106152
355,0.8398876404494382,0.11884170502759098,0.83240223796674,0.13321446456722708
356,0.8412921348314607,0.12208533035905174,0.8100558692516562,0.13786996942658664
357,0.8398876404494382,0.12083737234051307,0.83240223796674,0.13199407536557267
358,0.8370786516853933,0.12368894611181838,0.826815645787969,0.13524179535205139
359,0.8328651685393258,0.1219787002865518,0.8100558699176298,0.1349938648373055
360,0.8356741573033708,0.12216753826549884,0.8100558699176298,0.1338659152804806
361,0.8230337078651685,0.12225176511185892,0.83240223796674,0.13175207801038327
362,0.8300561797752809,0.12520335514223976,0.8268156461209558,0.12826091467335238
363,0.8384831460674157,0.12032237808021266,0.8156424614304271,0.13000162170585974
364,0.8384831460674157,0.12253309568662323,0.83240223796674,0.12825176860700108
365,0.827247191011236,0.11824627923831511,0.8324022376337531,0.1310684982291813
366,0.8384831460674157,0.12369364014502322,0.8100558695846429,0.14217748713559944
367,0.8426966292134831,0.11840172668688753,0.83240223796674,0.1335246971282879
368,0.8216292134831461,0.1285806969645318,0.83240223796674,0.1265475291280107
369,0.8426966292134831,0.11785532036021854,0.8212290536091981,0.13904163566048586
370,0.8286516853932584,0.12439452831664782,0.8156424614304271,0.13590779567564
